arxiv_id,predicted_type,reasoning
2212.08792,regular,"This paper presents a new mechanism for time series release with privacy guarantees, not a review of existing literature."
2410.04754,regular,"This paper presents original research on developing machine learning classifiers for GDPR compliance analysis, not a review of existing literature."
2509.25469,regular,"This paper presents a new system for offline CBDC transactions, outlining its design and evaluating its performance. It does not primarily review existing literature."
2308.00943,regular,"The paper presents a new intrusion detection system based on a random forest algorithm, not a review of existing literature."
2305.10075,regular,"This paper presents a novel data redaction mechanism for Bitcoin, not a review or survey of existing literature."
2510.08101,regular,"This paper presents a novel approach using LLMs for web measurement, focusing on building datasets and evaluating performance, rather than reviewing existing methods."
2405.18135,regular,"This paper presents a set of recommendations for developing safety-critical systems in Rust, including a rewriting procedure and a new compiler target configuration. It focuses on practical implementation and case studies, not a general review of existing literature."
2405.11258,regular,"This paper presents a novel method for generating synthetic data to augment existing datasets for API security, which is an original research contribution."
2110.10086,regular,"This paper presents a novel attack on the Proof-of-Stake Ethereum protocol, outlining a new attack method and its potential impact."
2308.02163,regular,"This paper presents a new framework called BlockChain I/O for cross-chain commerce, outlining its architecture, functionality, and experimental evaluation."
2505.21462,regular,"This paper presents a novel method for encrypted traffic classification, outlining its architecture and experimental results."
2111.13538,regular,"This paper presents a novel blockchain-based system for secure storage and access control in supply chain finance, outlining its design, implementation, and performance evaluation."
2001.0692,regular,"This paper presents a new method for beacon verification in vehicular communication systems, not a review of existing research."
2110.12553,regular,"The paper presents a new concept (digital twin container) and argues for an asset-centric approach to blockchain technology, which is an original research contribution."
2304.09456,regular,"This paper presents a new protocol for cast-as-intended verifiability, proposing a solution to improve existing methods, not a review of existing literature."
2207.08109,regular,"The paper presents a new method for image encryption and evaluates its security against specific attacks, not a review of existing research."
2209.11857,regular,"This paper presents a new hashing algorithm (Keccak) and analyzes its implementation and security implications, not a review of existing research."
2312.14375,regular,"This paper presents a novel solution for a specific problem in DeFi, proposing a pool for exchanging unsettled ERC-20R tokens for unwrapped ERC-20 tokens. It outlines a design and explores challenges, making it original research."
2303.06486,regular,"This paper presents a novel defense mechanism against side-channel attacks, outlining its implementation and evaluation. It is not a review or survey of existing research."
2002.07811,review,The paper reviews existing collusion attacks on decentralized ABE systems and proposes a new solution.
2504.07135,regular,"This paper presents a novel defense mechanism against adversarial attacks on rumor detection systems, not a review or survey of existing research."
2408.06463,regular,This paper presents original research comparing the entropy of PUF bitstrings across different FPGA vendors.
2112.10124,regular,"The paper presents a novel blockchain-based platform for vaccination certificates, outlining its design and functionality, rather than reviewing existing research."
2309.06077,regular,"This paper presents a novel honeypot designed to simulate an EVSE, demonstrating a new method and not a review of existing research."
2001.09672,review,The paper reviews prior research on EDA-driven security evaluation and implementation of countermeasures.
2509.24623,review,"The paper reviews and analyzes the impact of quantum computing on cryptographic systems, providing an inventory of vulnerable technologies."
2309.05941,regular,"This paper presents a new method for obfuscating packet sizes, not a review of existing research."
2508.03151,regular,"This paper presents a novel method for fingerprinting noisy IoT event traffic, not a review or survey of existing work."
2105.1417,regular,"This paper presents original research on analyzing password datasets and their security implications, including statistical techniques and empirical analysis."
2201.10833,regular,"This paper presents a novel algorithm for detecting IDOR/BOLA vulnerabilities, not a review of existing research."
2310.16613,regular,"This paper presents original research on proactive image generation attacks using text-to-image models, not a review of existing literature."
2208.11149,regular,"The paper presents empirical measurements and analysis of Tor network trends, focusing on specific data parameters and events, rather than providing a comprehensive review of existing research."
2305.13699,regular,"This paper presents a novel multi-signature scheme and its application in blockchain, not a review of existing research."
2201.02601,review,"The paper reviews the security architecture of iPhones and cars, comparing their similarities and differences, making it a review paper."
2005.06075,regular,"This paper presents a novel method for detecting Android malware, outlining a new framework and techniques for clustering and fingerprinting."
2503.00615,regular,"This paper presents a novel intrusion detection system with an ensemble learning approach, not a review of existing research."
2410.21986,review,"The paper provides a comprehensive overview of 6G security and privacy concerns, reviewing existing protocols and mitigation strategies."
2006.09769,regular,"This paper presents a novel attack methodology and prototype, not a review of existing research."
2011.06211,regular,"The paper presents a new fog-based framework for PHR systems, outlining its architecture, security mechanisms, and performance analysis. It does not primarily review existing literature."
2211.02652,regular,"This paper presents a new grey-box fuzzing framework called AntFuzzer for EOSIO smart contracts, outlining its functionality and demonstrating its effectiveness through experiments."
2405.07094,review,"The paper provides a comprehensive analysis of how executive federal agencies implement the NIST Risk Management Framework, reviewing existing literature and case studies to achieve cybersecurity compliance."
2309.07563,regular,"This paper presents a new method for web fingerprinting, not a review of existing research."
2501.09246,regular,This paper presents original research on practical spoofing attacks on Galileo Open Service Navigation Message Authentication.
2111.15039,regular,"This paper presents a new active learning framework for detecting Living-Off-The-Land attacks, which is an original research paper."
2301.11586,regular,"This paper presents a new inter-procedural code obfuscation mechanism, Khaos, and evaluates its effectiveness against existing binary diffing techniques."
2506.04307,regular,"This paper presents original research investigating the vulnerabilities of IPFS for malicious content dissemination, not a review of existing literature."
2510.24999,regular,"This paper presents a new theoretical framework and security protocol for secure inference of large language models, not a review of existing work."
2508.11563,regular,"This paper presents a new cryptanalytic technique called Leakage-Abuse via Matching (LAMA) for attacking searchable encryption schemes, which is an original research paper."
2408.164,regular,The paper presents original research on evaluating the capabilities of LLMs for vulnerability detection in software.
2301.04591,regular,"This paper presents a novel attack model and demonstrates its effectiveness on two ARM Cortex-M processors, making it an original research paper."
2007.03486,review,"The paper reviews and classifies existing security metrics based on network reachability information, presenting a systematic overview of the field."
2302.0329,regular,"The paper presents a new homomorphic hashing algorithm based on elliptic curve cryptography, not a review of existing work."
2505.17274,review,"The paper provides a comprehensive survey and evaluation of existing vehicular intrusion detection systems, summarizing existing research and challenges."
2311.05261,regular,"The paper presents a novel method for log anomaly detection using a Retrieval Augmented Large Language Model, not a review of existing research."
2102.10632,regular,"This paper presents a new framework for classifying ransomware attacks, outlining attack structures and proposing a categorization system. It does not primarily review existing research."
2307.12486,regular,"The paper presents a novel method for exploiting retirement vulnerabilities in Intel processors, proposing new covert channels and demonstrating their effectiveness through experiments."
2104.06051,regular,"This paper presents a security analysis of vendor implementations of the OPC UA protocol, presenting new findings and demonstrating attacks, not a review of existing literature."
2311.11444,regular,"This paper presents a new design for secure communication sessions, proposing a dynamic key derivation approach and comparing it to existing methods."
2305.17798,regular,"The paper presents a new tool and API for generating and evaluating S-boxes, not a review of existing research."
2308.12134,regular,"This paper presents a new method for detecting near-duplicates of webpages, not a review of existing research."
2107.14136,regular,"This paper presents a new framework for analyzing the security of building HVAC control systems, outlining a formal attack modeling approach and evaluating its effectiveness on datasets."
2207.10526,regular,"This paper presents a novel PUF design, not a review of existing research."
2104.04334,regular,"The paper presents original research on the impact of triple modular redundancy on side-channel attacks, not a review of existing literature."
2504.07868,regular,"This paper presents a new framework for ransomware analysis, not a review of existing research."
2204.13514,regular,"This paper presents a simulation study and analysis of the potential impact of LEO satellite constellations on GEO satellite services, which is original research."
2303.04605,review,"The paper provides a comprehensive review of keystroke-based authentication systems and their applications, covering various aspects like datasets, algorithms, and applications."
2405.1719,review,"The paper provides a systematic review and analysis of transformer-based approaches for malware analysis, summarizing existing literature and proposing taxonomies and future research directions."
2102.0341,regular,"The paper presents a new system for smart auto insurance, proposing a novel approach to data-driven insurance, rather than reviewing existing research."
2507.21398,regular,"The paper describes the implementation of a digital identity system, presenting a technical approach rather than a review of existing literature."
2310.15784,review,"The paper reviews and proposes a framework for assessing the impact and risks of eID systems, synthesizing existing research and offering a new perspective on risk assessment."
2106.14418,regular,"The paper presents a new method for ransomware attack detection, not a review of existing research."
2511.13717,regular,"This paper presents a novel system design for protecting on-device LLMs, outlining its implementation and evaluation. It is not a review or survey of existing research."
2011.0842,regular,"The paper presents original research on new email spoofing attacks and their mitigation, not a review of existing literature."
2412.10699,regular,"The paper presents a security analysis of commercial indoor delivery robot systems, including identification of vulnerabilities and future research directions, which is original research."
2504.20926,regular,"This paper presents a novel mechanism for differentially private release, not a review or survey of existing work."
2506.14964,review,"The paper reviews the current threat model and deployment strategies for Confidential Virtual Machines (CVMs), highlighting limitations and proposing potential solutions."
2509.09207,regular,"This paper presents a new benchmark and agent framework for real-world penetration testing, not a review of existing research."
2510.16168,regular,"This paper presents a measurement study of WebRTC metadata leakage, presenting new empirical results and proposing mitigation strategies."
2509.17409,regular,"This paper presents a novel authentication and key agreement protocol for FANETs, outlining a new method rather than reviewing existing work."
2005.13853,regular,"This paper presents new findings about cache leaks, not a review of existing research."
2110.0174,regular,"This paper presents a new error correction mechanism for FrodoKEM, a lattice-based cryptosystem, and details its implementation and performance improvements."
2511.21291,regular,"This paper presents a novel method for backdoor unlearning, not a review of existing research."
2109.11821,regular,"This paper presents a new method for intrusion detection using Spark in the cloud, not a review of existing research."
2003.06616,regular,"The paper presents a novel image encryption method, not a review of existing research."
2406.17277,regular,"This paper presents a new framework for securing voice authentication systems, not a review of existing research."
2502.07498,regular,"This paper presents a novel framework for ransomware detection, outlining its architecture, experimental results, and comparative analysis. It does not primarily review existing research."
2304.14559,regular,"This paper presents a novel method for enabling offline Bitcoin payments using a wireless mesh network, not a review of existing literature."
2404.03526,regular,"This paper presents a novel attack on AMD SEV-SNP, a new security feature, and details its implementation and impact. It is not a review or survey of existing research."
2010.05586,regular,"This paper presents a new computational notion of entropy and improves upon existing commitment schemes, presenting original research."
2005.11791,regular,This paper presents a new on-chain protocol called Tuxedo for scaling computation in blockchains by delaying transaction validation. It outlines a novel approach and experimental results.
2403.011,regular,"This paper presents a new adaptive security architecture for 6G healthcare, outlining a novel approach rather than reviewing existing literature."
2408.15107,regular,"This paper presents empirical analysis of ASLR implementations, including a new evaluation methodology and a proof-of-concept attack, rather than a review of existing literature."
2409.00712,regular,"This paper presents a novel attack on CDNs, not a review of existing research."
2309.15324,regular,"The paper presents a novel LLM-driven code vulnerability detection mechanism, not a review of existing methods."
2306.04479,regular,"This paper presents a novel method for locating vulnerable smart contract functions, which is an original research contribution."
2009.14021,regular,"This paper presents a novel attack on decentralized exchanges and empirically evaluates its effectiveness, not a review of existing literature."
2406.00595,regular,"The paper presents a new method for calculating mining fairness in blockchain, not a review or survey of existing research."
2208.00235,regular,"The paper describes the design and implementation of a cybersecurity game, presenting a novel approach to cybersecurity education, not a review of existing research."
2012.11072,regular,"The paper presents a novel protocol, not a review of existing research."
2208.00373,regular,"The paper presents a new framework for modification-tolerant digital signatures, proposing a novel approach and providing theoretical analysis."
2004.11527,regular,"The paper presents a new implementation of a trend-following indicator using homomorphic encryption, not a review or survey of existing literature."
2310.09834,regular,"This paper presents a novel method for improving flow recovery from packet data, focusing on extraction and analysis techniques, rather than a review of existing literature."
2008.12008,regular,"This paper presents a new method for detecting ghost objects in autonomous vehicle 3D sensing, not a review of existing research."
2109.04347,regular,"This paper presents a new framework for analyzing economic security in smart contracts, outlining its features and demonstrating its practical application through experiments."
2302.05166,regular,"The paper presents a methodology and instrument for assessing cybersecurity, not a review of existing research."
2004.10849,regular,"This paper presents a novel mobile hidden volume system for data protection, outlining its functionality, security features, and experimental results."
2201.03913,regular,"The paper presents a new differentially private selection algorithm and compares it to existing mechanisms, presenting new empirical results."
2311.0804,regular,"This paper presents a new implementation of masking techniques for post-quantum cryptography, not a review of existing literature."
2201.11111,review,The paper reviews the current state of cyber defense tools and proposes a new vision for autonomous intelligent agents as a path to improved cyber resilience.
2304.13511,regular,"The paper presents a new secure medical record sharing scheme, outlining its design and evaluation, making it an original research paper."
2303.0799,regular,"This paper presents an empirical study of vulnerabilities, not a review of existing research."
2109.1145,regular,"The paper presents a new authentication and key exchange protocol, not a review of existing literature."
2509.18366,regular,"This paper presents original research on a novel side-channel attack on industrial 3D printers, demonstrating a new method for reconstructing designs from power side-channel data."
2212.00068,regular,"The paper presents a new algorithm and its evaluation, not a review of existing research."
2009.02626,regular,"This paper presents a novel method for ensuring the existence of a nonblocking supervisor resilient to smart sensor attacks, focusing on decidability issues in discrete event systems."
2302.0189,regular,"This paper presents original research findings on Android OS privacy in China, focusing on data transmission and privacy risks."
2503.03586,regular,"This paper presents a new benchmark for vulnerability detection and compares different methods, including LLMs and agents, rather than reviewing existing research."
2102.10433,regular,"This paper presents a novel key generation scheme, not a review of existing research."
2503.10238,review,"The paper reviews existing cryptographic schemes used by Tor, focusing on their quantum-resistance and potential impact of post-quantum cryptography."
2504.19433,regular,"The paper presents a novel generative text steganography method based on a diffusion model, not a review of existing methods."
2208.00042,regular,"This paper presents a novel methodology for comparing the accuracy of indicator extraction tools, including its implementation in a platform called GoodFATR. It focuses on a new approach and its application, not on reviewing existing research."
2301.02487,regular,"This paper presents a novel attack on VoLTE privacy, outlining a method for recovering call details from encrypted traffic. It describes a new attack and its implementation, not a review of existing research."
2111.08662,regular,"This paper presents two new approaches for end-to-end verifiable vote-by-mail systems, not a review of existing literature."
2401.0974,regular,"This paper presents a novel attack method called CleanSheet, which is an original research paper describing a new attack technique."
2306.03397,review,"The paper provides a comprehensive survey of federated learning poisoning attacks and defenses, summarizing existing research and outlining future directions."
2312.14038,regular,"The paper presents a new mechanism (DMI) for improving blockchain throughput, not a review of existing research."
2401.01374,regular,"The paper presents a new taxonomy for cybersecurity threat attributes and countermeasures, proposing a novel approach to understanding and mitigating cyberattacks in smart manufacturing systems."
2006.15904,regular,"The paper presents a novel approach to password guessing, not a review of existing research."
2010.15866,regular,"This paper presents a novel security architecture called CURE, proposing new types of enclaves and evaluating its performance."
2005.03199,regular,"The paper presents a new decentralized cryptocurrency exchange protocol, not a review of existing literature."
2504.11429,regular,"This paper presents a new method for improving statistical privacy by subsampling, which is an original research contribution."
2512.07725,regular,"This paper presents a framework for evaluating the privacy risks of browser agents and identifies vulnerabilities, which is an original research effort."
2212.1399,regular,"This paper presents a novel method for detecting exploit primitives, not a review of existing research."
2010.01235,regular,"The paper presents a new architecture for copyright detection based on blockchain, not a review of existing research."
2003.01518,review,"The paper systematically reviews and compares open-source threat emulators, focusing on their features and suitability for different use cases."
2507.04457,regular,"This paper presents a novel framework for auditing models, outlining its design, implementation, and experimental results. It is not a review of existing literature."
2006.08524,regular,"The paper presents a new suite of metrics for identifying significant security flaws, not a review of existing research."
2110.06413,regular,"The paper presents a new data-sharing protocol, not a review or survey of existing research."
2202.0738,regular,"This paper presents a new method (GuaranTEE) for control-flow attestation in trusted execution environments, not a review of existing research."
2005.0716,regular,"The paper presents a novel XACML-based access control model for dynamic security policies, outlining a new solution and empirical evaluation."
2509.24624,regular,"This paper presents a novel method for watermarking LLMs using MPC, not a review of existing research."
2404.05106,regular,"This paper presents a new method for sanitizing steganographic channels in STL files, which is an original research contribution."
2101.07328,regular,"This paper presents a novel system (MIMOSA) for malware analysis, not a review of existing research."
2507.21139,regular,"This paper presents a novel learning-based framework for privacy-preserving graph publishing, outlining its methodology and experimental results."
2407.16072,review,"The paper provides a comprehensive review of existing research on the cross-correlation of m-sequences, summarizing results and highlighting open problems."
2106.00217,regular,"The paper presents a new design for a secure crowdsourced tracking system, proposing a novel solution rather than reviewing existing approaches."
2304.06313,regular,"This paper presents a new counterstrategy to selfish mining attacks, outlining a novel approach and experimental results, not a review of existing literature."
2506.0958,regular,"This paper presents ethnographic research on the lived experiences of security in conflict zones, focusing on the everyday aspects of security, rather than reviewing existing literature."
2008.0329,regular,"This paper presents a novel hardware attack on AES, outlining a new method and demonstrating its feasibility through implementation."
2007.08296,regular,"This paper presents a novel method for virtual patching, a new approach to application security, rather than reviewing existing research."
2104.14018,review,"The paper reviews the limitations and risks of Federated Identity Management systems, discussing proposed solutions."
2112.02972,regular,"This paper presents original research on hardware trojan insertion, including a demonstration of the attack in a silicon prototype."
2209.09584,regular,"This paper presents a novel credential on-chaining system, proposing a new method and demonstrating its performance through an implementation and evaluation."
2502.05341,regular,This paper presents a novel approach for ransomware classification using a new method called Neural Encrypted State Transduction (NEST). It describes the method and its performance in experiments.
2110.02221,regular,"This paper presents a novel communication-based approach for securing federated learning, outlining a new method rather than reviewing existing approaches."
2109.06068,regular,"The paper presents a case study of government systems security, focusing on vulnerabilities and recommendations, rather than a systematic review of existing literature."
2007.14195,review,"The paper reviews existing approaches to data confidentiality in P2P communication and smart contracts within the context of Industry 4.0, offering a perspective on the challenges and potential solutions."
2408.0568,regular,"This paper presents a novel firmware attestation technique called Swarm-Net, outlining its design, evaluation, and comparison with existing methods."
2005.10684,regular,"This paper presents experimental analysis of the performance overhead of atomic crosschain transactions, focusing on specific scenarios and comparing it to standard single blockchain transactions."
2509.10814,regular,"This paper presents a novel method for automatically detecting and classifying cryptographic misuse, which is original research."
2510.27127,regular,"This paper presents a novel method for model hashing, a new approach to model protection, and does not review existing literature."
2404.0831,review,"The paper provides a comprehensive analysis of Manifest V3, reviewing its adoption rate, security and privacy enhancements, and vulnerabilities. It does not present original research or experimental results."
2005.1117,regular,"This paper presents a novel adversarial learning approach for on-body IoT device authentication, outlining a new method and experimental results."
2504.14235,regular,"This paper presents original research on analyzing cyber threat intelligence from various data sources, including darknet websites and underground forums."
2002.08912,regular,"This paper presents a new analytical model to assess the impact of network connectivity on consensus security, which is original research."
2208.05475,regular,"The paper presents a new method for revocation management in VANETs, not a review of existing literature."
2307.09968,regular,"This paper presents a novel DRAM PUF scheme, outlining its design, implementation, and evaluation. It is not a review or survey of existing PUF research."
2111.08893,review,"The paper provides a systematic overview of the NFT ecosystem, identifying security issues and analyzing market dynamics. It is not presenting a novel method or experiment."
2106.02623,regular,"This paper presents a novel method for inferring state machine models from protocol implementations, not a review of existing research."
2002.05798,regular,"This paper presents a new method for intrusion detection and compensation in cyber-physical systems, focusing on a specific system identification approach and experimental results."
2502.11455,regular,"This paper presents a novel training framework for enhancing safety alignment in vision-language models, outlining a new method and experimental results."
2112.05475,review,"The paper reviews and analyzes existing security metrics for embedded systems, providing a taxonomy and a survey of over 500 metrics."
2209.11861,regular,"The paper describes the implementation of a robotic ad hoc network with security mechanisms, focusing on authentication and encryption using identity-based cryptography. It does not review existing research in this area."
2504.14812,regular,"This paper presents a novel method for recovering digit content from smartphone loudspeakers, not a review of existing research."
2409.12341,regular,"This paper presents a new contact tracing system called PREVENT, outlining its design, functionality, and experimental results."
2412.15423,regular,"This paper presents a study of pig-butchering scams, including data collection, analysis, and a survey, which is characteristic of original research."
2109.15093,regular,This paper presents original research on the relationship between cryptography discussions on Stack Overflow and actual cryptography use in open-source projects.
2305.05875,regular,"This paper presents a novel method for enhancing adversarial attack transferability in quantized neural networks, which is an original research contribution."
2511.07123,regular,"This paper presents a novel system framework for federated learning, outlining its design, implementation, and evaluation."
2206.13144,regular,"This paper presents a novel model for indirect social trust in vehicular social networks, proposing a new algorithm and evaluating its computational efficiency."
2410.06849,regular,"The paper presents a preliminary study on the security and design of cryptosystems, suggesting improvements, rather than reviewing existing literature."
2001.01945,regular,"The paper presents a new fine-grained policy model for access control, not a review of existing work."
2408.01667,regular,"The paper presents a new framework for automated phishing detection, including an experimental study and comparison with existing methods."
2308.12627,regular,"This paper presents a new alert data set for multi-step attack analysis, not a review or survey of existing research."
2408.11444,regular,"This paper presents a novel trigger-free backdoor attack on neural networks, outlining a new method and evaluation on real-world datasets."
2011.09269,regular,"The paper presents a new tool (Sydr) for dynamic symbolic execution, outlining its features and evaluation, not a review of existing work."
2008.11612,review,"The paper reviews existing fingerprint-based indoor localization approaches, highlighting privacy concerns and proposing a new method using DGK for enhanced performance."
2205.03915,regular,"This paper presents a novel attack method (FOLPETTI) for jamming attacks in wireless networks, not a review or survey of existing research."
2512.02287,regular,"The paper describes a new protocol (HOT Protocol) and its functionality, not a review or survey of existing research."
2402.07714,regular,"The paper presents a novel approach to mitigating DDoS attacks using artificial immune networks, not a review of existing research."
2505.06174,review,"This paper reviews and analyzes existing leakage-resilient AMD codes, providing bounds on leakage rate and code rate, and presenting optimal constructions."
2007.14423,regular,"This paper presents a novel scriptless atomic cross-chain swap protocol, not a review of existing literature."
2511.14717,regular,"This paper presents a new compositional theory of attack tree metrics, proposing a novel approach to defining and understanding these metrics. It does not primarily review existing literature."
2509.18039,regular,"This paper presents a new fuzzing framework called STAFF, outlining its methodology and demonstrating its effectiveness through empirical results."
2207.04424,review,"The paper provides an overview of cyber threats and countermeasures in smart cities, summarizing existing research and highlighting key challenges."
2509.0335,regular,"This paper presents a new attack method for compromising k-anonymity, a privacy technique, and demonstrates its effectiveness on real-world clinical data."
2202.0296,review,"The paper reviews and analyzes the performance of various homomorphic cryptosystems, providing an overview of their capabilities and limitations."
2105.12279,regular,"The paper presents a new architecture for blockchain, describing its design and performance evaluation, not a review of existing research."
2506.12328,regular,"This paper presents a novel information-theoretic method for estimating privacy leaks, not a review of existing work."
2508.11325,regular,"This paper presents a new honeynet system for cybersecurity research, not a review of existing literature."
2003.03663,regular,"This paper presents a new framework for threat hunting and forensic investigation, outlining its design and functionality, not a review of existing research."
2009.0554,regular,"The paper presents a new liquidity incentive model called Graviton, proposing a solution to liquidity issues in wrapped tokens, not a review of existing literature."
2404.06635,regular,"This paper presents a measurement study of deployed CCS EV charging stations, focusing on security vulnerabilities and proposing improvements."
2212.05219,regular,"This paper presents a new optimistic rollup (ORU) implementation called Specular, outlining its design and implementation details, not a review of existing ORU research."
2505.09892,regular,"This paper presents a novel method for correlating mixing accounts, not a review of existing research."
2110.02504,review,"The paper systematically reviews existing research on steganography and its application in malware hiding, focusing on image steganography, steganalysis, and detection frameworks."
2511.0191,regular,"This paper presents a security analysis of the Intel ICE driver, presenting original research findings and vulnerabilities."
2510.20367,regular,"This paper presents a novel method for disrupting malware hidden in neural network parameters, demonstrating original research and experimental results."
2404.09093,regular,"The paper describes a novel blockchain architecture and its implementation, not a review of existing research."
2408.10634,review,The paper reviews the perception of security challenges associated with Identity Access Management solutions from the perspective of cybersecurity professionals.
2105.11991,review,"The paper reviews and analyzes privacy preservation techniques for continuous event data publishing, synthesizing existing research and discussing potential attacks."
2003.00405,regular,"This paper presents a new hardware design for pattern matching, not a review of existing literature."
2310.17127,regular,"This paper presents a new method for network intrusion detection using a BERT framework, not a review of existing research."
2301.0071,regular,"The paper describes a new honeypot implementation and its application in a cloud environment, presenting a novel research approach rather than reviewing existing literature."
2506.00313,regular,"This paper presents original research on improving data-flow analysis accuracy in binary executables, not a review of existing literature."
2511.18235,regular,"This paper presents a novel anomaly detection framework, not a review of existing research."
2404.19064,regular,"The paper presents a novel zero-knowledge proof system for multiple sequence alignment, not a review or survey of existing work."
2110.07534,regular,"This paper presents a longitudinal study of blockchain ecosystems, focusing on their evolution and identifying outliers, which is an original research effort."
2004.06195,regular,"This paper presents a novel method for exfiltrating data from air-gapped computers, outlining its technical details and evaluation results."
2304.03657,regular,"The paper presents a novel cyber-attack simulation infrastructure, introducing a framework and dataset for real-time systems. It focuses on developing a new tool, not reviewing existing research."
2306.08495,regular,"This paper presents a novel authentication framework, not a review of existing research."
2507.21085,regular,"This paper presents a novel protocol for using zero-knowledge proofs in Bitcoin, outlining its design, security analysis, and practical considerations, making it an original research paper."
2303.03711,regular,"This paper presents a new control-flow integrity scheme called SCRAMBLE-CFI, introducing a novel method for mitigating fault-induced control-flow attacks."
2402.18301,regular,"This paper presents original research on the prevalence of broken links in websites, including a model for their distribution and analysis of potential privacy implications."
2005.04606,regular,"This paper presents a new technique for verifying quantitative hyperproperties, which is an original research contribution."
2007.08813,regular,"The paper presents a new method for intrusion detection using a modified Matrix Profiles algorithm, not a review of existing research."
2511.00415,regular,"This paper presents a new architecture theory for zero-knowledge extensions on Solana, proposing new design abstractions and cross-chain counterparts."
2512.08289,regular,"This paper presents a novel attack method (MIRAGE) for poisoning RAG systems, not a review or survey of existing research."
2002.08343,regular,"The paper presents a new framework for non-commutative asymmetric cryptography, outlining its design and security properties, rather than reviewing existing research."
2412.09742,regular,"The paper presents a new analysis of a chess encryption scheme, not a review of existing research."
2512.03551,regular,"The paper presents a new group authentication scheme, not a review of existing methods."
2501.07326,regular,"The paper presents findings from a real-world IoT security service, not a review of existing literature."
2512.08299,regular,"This paper presents a novel method for audio embedding in images, not a review of existing research."
2512.09883,regular,"This paper presents a novel malware detection method, not a review or survey of existing research."
2507.03607,regular,"This paper presents a novel model for vulnerability severity classification, not a review or survey of existing research."
2006.0393,regular,"This paper presents a novel attacker modeling framework for assessing cyber-physical system security, not a review of existing research."
2107.01678,review,"The paper provides a comprehensive survey of existing research on data provenance, including its frameworks, techniques, and applications."
2109.11426,regular,"The paper presents a new attack on a cryptosystem, not a review of existing research."
2403.19859,review,The paper reviews the challenges of secure routing in MANETs and proposes a new protocol (SLSP) as a solution. It does not present new experimental results or a novel method.
2305.16389,regular,"This paper presents a novel fuzzy intrusion detection system, not a review of existing research."
2210.05433,regular,"This paper presents original research investigating the feasibility of profiling EVs through charging data, not a review of existing literature."
2411.18191,regular,"This paper presents a novel timing-based side-channel attack on LLMs, outlining a new method and experimental results."
2201.00815,regular,The paper presents a novel attack on a zero-knowledge proof implementation and discusses vulnerabilities in a specific codebase. It focuses on original research and findings.
2501.14397,regular,"This paper presents a new approach to streamlining Plug-and-Charge authorization, proposing a novel solution with technical details and evaluations."
2209.00786,regular,"This paper presents a novel technique (Tweak) for domain-agnostic device authentication, not a review of existing research."
2007.10755,regular,"The paper presents a novel authentication scheme for RFID systems, not a review of existing literature."
2509.22662,regular,This paper presents original research investigating the impact of GPS spoofing on pilot behavior using a flight simulator.
2207.07779,regular,"This paper presents a novel privacy-preserving federated learning framework, DeTrust-FL, and its experimental evaluation, not a review of existing literature."
2309.04697,regular,"The paper presents a novel analysis of leakage-abuse attacks against forward and backward private searchable symmetric encryption, proposing new attacks and evaluating their effectiveness."
2304.07411,review,"The paper systematically reviews the applications and research on the MITRE ATT&CK framework, identifying gaps and directions for future work."
2405.20483,regular,"This paper presents a novel privacy-aware recommender system, outlining its design, implementation, and experimental results, making it an original research paper."
2008.10715,regular,"This paper presents a new method for improving the robustness of graph neural networks against adversarial attacks, not a review of existing research."
2408.03704,regular,"This paper presents a novel method for biometric template protection, outlining its design, implementation, and experimental results."
2011.14163,regular,"This paper presents a new attack on a cryptographic protocol and analyzes its implementation, not a review of existing research."
2308.15176,regular,"The paper presents a case study examining the effectiveness of different awareness campaigns, focusing on a specific company and conducting phishing exercises. This is original research, not a review of existing literature."
2509.08424,review,"The paper systematically reviews and categorizes existing phishing webpage detection approaches, providing an overview of the field and highlighting research gaps."
2410.20278,review,"The paper reviews existing access control models, particularly ABAC, and proposes a new model incorporating user and object hierarchies. It also presents a distributed cloud use case and findings related to the proposed model."
2408.10738,regular,"This paper presents a new multimodal agent for phishing webpage detection, introducing a novel method and experimental results."
2301.11998,regular,"This paper presents a new system for visualizing and mitigating privacy leaks in smart homes, not a review of existing research."
2406.10687,regular,"This paper presents a novel attack on blockchain state storage, outlining its mechanism, impact, and mitigation strategies. It is not a review or survey of existing research."
2012.14718,regular,"This paper presents a resource analysis of Ethereum 2.0 clients, which is an original research study focusing on empirical results and comparisons."
2007.04025,regular,"This paper presents a novel method for privacy and integrity preserving computations, not a review of existing research."
2006.07676,regular,"The paper presents a new system (EchoIA) for implicit authentication, not a review or survey of existing research."
2211.03225,regular,"This paper presents a new decision procedure for equivalence properties in security protocols, not a review of existing research."
2302.05607,regular,"This paper presents a novel attack and defense mechanism for a specific key exchange system, demonstrating original research."
2407.00483,review,"The paper provides an overview of the challenges and future directions of automotive cybersecurity, summarizing existing regulations and industry efforts."
2507.04104,regular,"This paper presents a new method for interactive k-anonymization, a novel approach to privacy-preserving machine learning, not a review of existing literature."
2411.06172,regular,"This paper presents a new framework for insider threat detection, outlining its design, datasets, and evaluation results, making it an original research paper."
2402.08322,regular,"This paper presents a novel framework for securing IoT devices using zero-knowledge proofs, not a review of existing literature."
2105.06122,regular,"This paper describes a novel circuit obfuscation technique, presenting a new method for protecting intellectual property."
